dt,sku_id,channel_id,warehouse_id,sales_qty,sales_amt,return_qty,return_amt,net_sales_qty,net_sales_amt,order_count,shipment_qty,avg_price,is_promotion,promo_out_qty,exclude_cal_flag,etl_time
2026-07-02,1019,1,3,93,5798.5200,2,127.4400,91,5798.5200,45,91,63.7200,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1020,1,1,182,10146.4000,6,345.9000,176,10146.4000,88,176,57.6500,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1020,1,2,16,2322.5600,0,0.0000,16,2322.5600,8,16,145.1600,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1020,1,3,191,4886.8000,1,25.7200,190,4886.8000,95,190,25.7200,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1021,1,1,159,6871.1500,4,177.3200,155,6871.1500,77,155,44.3300,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1021,1,2,195,2447.2400,2,25.3600,193,2447.2400,96,193,12.6800,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1021,1,3,172,940.1000,2,11.0600,170,940.1000,85,170,5.5300,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1022,1,1,204,32734.6500,9,1510.8300,195,32734.6500,97,195,167.8700,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1022,1,2,118,16800.3500,3,438.2700,115,16800.3500,57,115,146.0900,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1022,1,3,137,6810.8800,1,50.0800,136,6810.8800,68,136,50.0800,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1023,1,1,178,6954.4600,0,0.0000,178,6954.4600,89,178,39.0700,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1023,1,2,91,14517.9000,1,161.3100,90,14517.9000,45,90,161.3100,1,91,0,"2026-09-04 12:34:54"
2026-07-02,1023,1,3,15,209.2500,0,0.0000,15,209.2500,7,15,13.9500,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1024,1,1,170,6311.2500,5,191.2500,165,6311.2500,82,165,38.2500,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1024,1,2,35,786.4200,1,23.1300,34,786.4200,17,34,23.1300,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1024,1,3,38,3159.7000,0,0.0000,38,3159.7000,19,38,83.1500,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1025,1,1,100,15454.0800,4,643.9200,96,15454.0800,48,96,160.9800,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1025,1,2,38,1000.8500,1,27.0500,37,1000.8500,18,37,27.0500,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1025,1,3,38,3272.9400,0,0.0000,38,3272.9400,19,38,86.1300,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1026,1,1,12,1647.4800,0,0.0000,12,1647.4800,6,12,137.2900,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1026,1,2,64,8862.0800,0,0.0000,64,8862.0800,32,64,138.4700,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1026,1,3,29,853.4400,1,30.4800,28,853.4400,14,28,30.4800,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1027,1,1,206,11538.0600,0,0.0000,206,11538.0600,103,206,56.0100,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1027,1,2,126,16738.4000,4,548.8000,122,16738.4000,61,122,137.2000,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1027,1,3,34,4475.4600,1,135.6200,33,4475.4600,16,33,135.6200,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1028,1,1,156,21524.7200,4,566.4400,152,21524.7200,76,152,141.6100,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1028,1,2,223,30113.6000,3,410.6400,220,30113.6000,110,220,136.8800,1,223,0,"2026-09-04 12:34:54"
2026-07-02,1028,1,3,176,19245.7200,7,797.1600,169,19245.7200,84,169,113.8800,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1029,1,1,31,5286.1200,0,0.0000,31,5286.1200,15,31,170.5200,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1029,1,2,25,470.4000,1,19.6000,24,470.4000,12,24,19.6000,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1029,1,3,37,1791.9100,0,0.0000,37,1791.9100,18,37,48.4300,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1030,1,1,201,10011.5400,4,203.2800,197,10011.5400,98,197,50.8200,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1030,1,2,193,17053.3000,8,737.4400,185,17053.3000,92,185,92.1800,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1030,1,3,38,5031.5800,0,0.0000,38,5031.5800,19,38,132.4100,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1031,1,1,78,1772.1600,0,0.0000,78,1772.1600,39,78,22.7200,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1031,1,2,84,5280.8000,2,128.8000,82,5280.8000,41,82,64.4000,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1031,1,3,101,7357.4500,4,303.4000,97,7357.4500,48,97,75.8500,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1032,1,1,351,32579.7600,3,280.8600,348,32579.7600,174,348,93.6200,1,351,0,"2026-09-04 12:34:54"
2026-07-02,1032,1,2,127,17785.8000,4,578.4000,123,17785.8000,61,123,144.6000,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1032,1,3,92,4293.3600,3,144.7200,89,4293.3600,44,89,48.2400,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1033,1,1,126,13348.7500,1,106.7900,125,13348.7500,62,125,106.7900,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1033,1,2,101,3738.0100,0,0.0000,101,3738.0100,50,101,37.0100,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1033,1,3,85,10550.2000,0,0.0000,85,10550.2000,42,85,124.1200,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1034,1,1,83,6528.8000,3,244.8300,80,6528.8000,40,80,81.6100,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1034,1,2,30,2574.6000,0,0.0000,30,2574.6000,15,30,85.8200,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1034,1,3,77,8866.6800,3,359.4600,74,8866.6800,37,74,119.8200,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1035,1,1,17,531.2500,0,0.0000,17,531.2500,8,17,31.2500,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1035,1,2,180,2546.7200,4,57.8800,176,2546.7200,88,176,14.4700,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1035,1,3,184,33233.4000,4,738.5200,180,33233.4000,90,180,184.6300,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1036,1,1,178,25508.8500,5,737.2500,173,25508.8500,86,173,147.4500,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1036,1,2,42,4235.3000,1,103.3000,41,4235.3000,20,41,103.3000,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1036,1,3,103,17992.8000,5,918.0000,98,17992.8000,49,98,183.6000,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1037,1,1,27,2425.8000,1,93.3000,26,2425.8000,13,26,93.3000,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1037,1,2,45,6367.5000,0,0.0000,45,6367.5000,22,45,141.5000,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1037,1,3,112,15532.5600,4,575.2800,108,15532.5600,54,108,143.8200,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1038,1,1,70,3003.5600,2,88.3400,68,3003.5600,34,68,44.1700,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1038,1,2,17,3338.1200,0,0.0000,17,3338.1200,8,17,196.3600,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1038,1,3,58,5782.5600,2,206.5200,56,5782.5600,28,56,103.2600,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1039,1,1,121,11741.7300,2,197.3400,119,11741.7300,59,119,98.6700,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1039,1,2,86,7258.4400,2,172.8200,84,7258.4400,42,84,86.4100,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1039,1,3,25,3902.8800,1,162.6200,24,3902.8800,12,24,162.6200,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1040,1,1,72,2400.4800,0,0.0000,72,2400.4800,36,72,33.3400,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1040,1,2,18,1096.0200,0,0.0000,18,1096.0200,9,18,60.8900,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1040,1,3,106,14246.3400,4,558.6800,102,14246.3400,51,102,139.6700,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1041,1,1,190,4571.3400,7,174.8600,183,4571.3400,91,183,24.9800,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1041,1,2,161,27087.8400,5,868.2000,156,27087.8400,78,156,173.6400,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1041,1,3,160,24758.5800,6,964.6200,154,24758.5800,77,154,160.7700,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1042,1,1,44,7983.3800,1,185.6600,43,7983.3800,21,43,185.6600,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1042,1,2,175,19490.1800,2,225.3200,173,19490.1800,86,173,112.6600,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1042,1,3,330,41079.2600,4,504.0400,326,41079.2600,163,326,126.0100,1,330,0,"2026-09-04 12:34:54"
2026-07-02,1043,1,1,186,25347.2000,8,1139.2000,178,25347.2000,89,178,142.4000,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1043,1,2,112,12051.7200,4,446.3600,108,12051.7200,54,108,111.5900,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1043,1,3,22,871.2000,0,0.0000,22,871.2000,11,22,39.6000,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1044,1,1,141,5444.6000,1,38.8900,140,5444.6000,70,140,38.8900,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1044,1,2,103,3066.3600,2,60.7200,101,3066.3600,50,101,30.3600,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1044,1,3,84,5765.1800,1,69.4600,83,5765.1800,41,83,69.4600,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1045,1,1,37,552.0400,0,0.0000,37,552.0400,18,37,14.9200,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1045,1,2,129,16892.8200,3,402.2100,126,16892.8200,63,126,134.0700,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1045,1,3,104,6698.0000,4,267.9200,100,6698.0000,50,100,66.9800,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1046,1,1,66,1207.1400,0,0.0000,66,1207.1400,33,66,18.2900,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1046,1,2,94,4524.2200,0,0.0000,94,4524.2200,47,94,48.1300,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1046,1,3,18,1356.4800,0,0.0000,18,1356.4800,9,18,75.3600,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1047,1,1,166,26167.9600,8,1324.9600,158,26167.9600,79,158,165.6200,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1047,1,2,109,14762.9600,0,0.0000,109,14762.9600,54,109,135.4400,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1047,1,3,58,10942.8600,1,191.9800,57,10942.8600,28,57,191.9800,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1048,1,1,126,22767.6400,2,367.2200,124,22767.6400,62,124,183.6100,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1048,1,2,21,3836.9100,0,0.0000,21,3836.9100,10,21,182.7100,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1048,1,3,184,29240.5500,3,484.6500,181,29240.5500,90,181,161.5500,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1049,1,1,56,5891.7600,0,0.0000,56,5891.7600,28,56,105.2100,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1049,1,2,71,13594.3700,0,0.0000,71,13594.3700,35,71,191.4700,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1049,1,3,90,13558.9500,3,467.5500,87,13558.9500,43,87,155.8500,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1050,1,1,194,4801.3000,4,101.0800,190,4801.3000,95,190,25.2700,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1050,1,2,146,18482.2800,5,655.4000,141,18482.2800,70,141,131.0800,0,0,0,"2026-09-04 12:34:54"
2026-07-02,1050,1,3,85,2868.3600,3,104.9400,82,2868.3600,41,82,34.9800,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1001,1,1,168,26858.1600,0,0.0000,168,26858.1600,84,168,159.8700,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1001,1,2,122,5877.4100,3,148.1700,119,5877.4100,59,119,49.3900,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1001,1,3,165,1342.9800,3,24.8700,162,1342.9800,81,162,8.2900,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1002,1,1,134,17040.4800,3,390.2400,131,17040.4800,65,131,130.0800,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1002,1,2,134,2489.5000,4,76.6000,130,2489.5000,65,130,19.1500,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1002,1,3,22,3485.6800,0,0.0000,22,3485.6800,11,22,158.4400,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1003,1,1,145,11651.1000,3,246.1500,142,11651.1000,71,142,82.0500,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1003,1,2,168,17989.9500,3,327.0900,165,17989.9500,82,165,109.0300,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1003,1,3,132,24797.6700,3,576.6900,129,24797.6700,64,129,192.2300,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1004,1,1,198,35185.9200,6,1099.5600,192,35185.9200,96,192,183.2600,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1004,1,2,159,17166.8800,7,790.5800,152,17166.8800,76,152,112.9400,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1004,1,3,83,496.3400,0,0.0000,83,496.3400,41,83,5.9800,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1005,1,1,103,15393.8400,1,150.9200,102,15393.8400,51,102,150.9200,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1005,1,2,56,4786.3200,0,0.0000,56,4786.3200,28,56,85.4700,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1005,1,3,180,30032.6200,1,167.7800,179,30032.6200,89,179,167.7800,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1006,1,1,157,25105.0800,1,160.9300,156,25105.0800,78,156,160.9300,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1006,1,2,188,16996.0500,9,854.5500,179,16996.0500,89,179,94.9500,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1006,1,3,123,2213.0800,1,18.1400,122,2213.0800,61,122,18.1400,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1007,1,1,237,7020.0000,3,90.0000,234,7020.0000,117,234,30.0000,1,237,0,"2026-09-04 12:34:54"
2026-07-03,1007,1,2,152,19123.1200,0,0.0000,152,19123.1200,76,152,125.8100,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1007,1,3,76,4781.1400,2,129.2200,74,4781.1400,37,74,64.6100,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1008,1,1,63,4716.9600,1,76.0800,62,4716.9600,31,62,76.0800,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1008,1,2,150,7181.8000,1,48.2000,149,7181.8000,74,149,48.2000,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1008,1,3,131,21777.7800,2,337.6400,129,21777.7800,64,129,168.8200,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1009,1,1,176,12891.4000,4,299.8000,172,12891.4000,86,172,74.9500,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1009,1,2,103,3967.2800,2,78.5600,101,3967.2800,50,101,39.2800,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1009,1,3,65,7151.9500,0,0.0000,65,7151.9500,32,65,110.0300,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1010,1,1,54,1035.3200,2,39.8200,52,1035.3200,26,52,19.9100,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1010,1,2,94,11136.1800,0,0.0000,94,11136.1800,47,94,118.4700,1,94,0,"2026-09-04 12:34:54"
2026-07-03,1010,1,3,23,4179.7900,0,0.0000,23,4179.7900,11,23,181.7300,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1011,1,1,23,3591.6800,0,0.0000,23,3591.6800,11,23,156.1600,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1011,1,2,58,9023.0600,0,0.0000,58,9023.0600,29,58,155.5700,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1011,1,3,23,1894.5100,0,0.0000,23,1894.5100,11,23,82.3700,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1012,1,1,164,27087.2400,5,851.8000,159,27087.2400,79,159,170.3600,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1012,1,2,183,16469.7900,4,368.0400,179,16469.7900,89,179,92.0100,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1012,1,3,113,14427.7200,5,667.9500,108,14427.7200,54,108,133.5900,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1013,1,1,160,7531.8600,2,95.3400,158,7531.8600,79,158,47.6700,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1013,1,2,134,10323.3600,0,0.0000,134,10323.3600,67,134,77.0400,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1013,1,3,142,13522.6000,2,193.1800,140,13522.6000,70,140,96.5900,1,142,0,"2026-09-04 12:34:54"
2026-07-03,1014,1,1,153,30021.6600,0,0.0000,153,30021.6600,76,153,196.2200,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1014,1,2,31,5034.0000,1,167.8000,30,5034.0000,15,30,167.8000,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1014,1,3,122,4629.1000,3,116.7000,119,4629.1000,59,119,38.9000,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1015,1,1,102,10363.5000,4,423.0000,98,10363.5000,49,98,105.7500,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1015,1,2,184,18601.4400,8,845.5200,176,18601.4400,88,176,105.6900,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1015,1,3,45,5404.0800,1,122.8200,44,5404.0800,22,44,122.8200,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1016,1,1,28,1044.1200,0,0.0000,28,1044.1200,14,28,37.2900,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1016,1,2,272,20420.1000,2,151.2600,270,20420.1000,135,270,75.6300,1,272,0,"2026-09-04 12:34:54"
2026-07-03,1016,1,3,156,7787.5200,0,0.0000,156,7787.5200,78,156,49.9200,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1017,1,1,76,3456.7500,1,46.0900,75,3456.7500,37,75,46.0900,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1017,1,2,133,1200.6400,5,46.9000,128,1200.6400,64,128,9.3800,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1017,1,3,135,1655.8400,4,50.5600,131,1655.8400,65,131,12.6400,1,135,0,"2026-09-04 12:34:54"
2026-07-03,1018,1,1,105,5812.8000,0,0.0000,105,5812.8000,52,105,55.3600,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1018,1,2,136,1147.7900,3,25.8900,133,1147.7900,66,133,8.6300,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1018,1,3,92,5364.0300,3,180.8100,89,5364.0300,44,89,60.2700,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1019,1,1,285,10444.9800,12,459.1200,273,10444.9800,136,273,38.2600,1,285,0,"2026-09-04 12:34:54"
2026-07-03,1019,1,2,38,5918.1500,1,159.9500,37,5918.1500,18,37,159.9500,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1019,1,3,90,13013.5800,1,146.2200,89,13013.5800,44,89,146.2200,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1020,1,1,183,21510.4300,4,480.6800,179,21510.4300,89,179,120.1700,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1020,1,2,10,1726.2000,0,0.0000,10,1726.2000,5,10,172.6200,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1020,1,3,177,5943.8400,3,102.4800,174,5943.8400,87,174,34.1600,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1021,1,1,287,45302.9500,0,0.0000,287,45302.9500,143,287,157.8500,1,287,0,"2026-09-04 12:34:54"
2026-07-03,1021,1,2,187,18421.4400,1,99.0400,186,18421.4400,93,186,99.0400,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1021,1,3,145,21697.9000,6,936.6000,139,21697.9000,69,139,156.1000,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1022,1,1,159,11969.1000,4,308.8800,155,11969.1000,77,155,77.2200,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1022,1,2,221,33858.4800,8,1271.6800,213,33858.4800,106,213,158.9600,1,221,0,"2026-09-04 12:34:54"
2026-07-03,1022,1,3,131,19144.9600,3,448.7100,128,19144.9600,64,128,149.5700,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1023,1,1,180,17549.1600,1,98.0400,179,17549.1600,89,179,98.0400,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1023,1,2,38,2228.8800,1,60.2400,37,2228.8800,18,37,60.2400,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1023,1,3,13,2066.2200,0,0.0000,13,2066.2200,6,13,158.9400,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1024,1,1,180,1145.6000,1,6.4000,179,1145.6000,89,179,6.4000,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1024,1,2,41,1442.3800,0,0.0000,41,1442.3800,20,41,35.1800,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1024,1,3,30,5151.6000,0,0.0000,30,5151.6000,15,30,171.7200,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1025,1,1,96,14156.4600,3,456.6600,93,14156.4600,46,93,152.2200,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1025,1,2,36,3467.8000,1,99.0800,35,3467.8000,17,35,99.0800,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1025,1,3,23,1659.4500,0,0.0000,23,1659.4500,11,23,72.1500,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1026,1,1,9,1545.4800,0,0.0000,9,1545.4800,4,9,171.7200,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1026,1,2,69,2448.8500,2,73.1000,67,2448.8500,33,67,36.5500,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1026,1,3,20,1420.0000,0,0.0000,20,1420.0000,10,20,71.0000,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1027,1,1,188,36107.8300,1,193.0900,187,36107.8300,93,187,193.0900,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1027,1,2,215,7168.1000,0,0.0000,215,7168.1000,107,215,33.3400,1,215,0,"2026-09-04 12:34:54"
2026-07-03,1027,1,3,39,803.7900,0,0.0000,39,803.7900,19,39,20.6100,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1028,1,1,330,63818.2800,6,1181.8200,324,63818.2800,162,324,196.9700,1,330,0,"2026-09-04 12:34:54"
2026-07-03,1028,1,2,98,18183.3600,2,378.8200,96,18183.3600,48,96,189.4100,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1028,1,3,182,16036.2000,5,453.0000,177,16036.2000,88,177,90.6000,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1029,1,1,20,231.0000,0,0.0000,20,231.0000,10,20,11.5500,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1029,1,2,15,752.7000,0,0.0000,15,752.7000,7,15,50.1800,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1029,1,3,41,1463.7000,0,0.0000,41,1463.7000,20,41,35.7000,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1030,1,1,169,12039.1800,6,443.1600,163,12039.1800,81,163,73.8600,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1030,1,2,174,3087.8400,6,110.2800,168,3087.8400,84,168,18.3800,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1030,1,3,86,14178.0000,1,166.8000,85,14178.0000,42,85,166.8000,1,86,0,"2026-09-04 12:34:54"
2026-07-03,1031,1,1,74,8996.5200,1,123.2400,73,8996.5200,36,73,123.2400,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1031,1,2,97,10891.2300,4,468.4400,93,10891.2300,46,93,117.1100,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1031,1,3,94,5863.7200,0,0.0000,94,5863.7200,47,94,62.3800,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1032,1,1,166,30649.6000,6,1149.3600,160,30649.6000,80,160,191.5600,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1032,1,2,142,26686.4400,4,773.5200,138,26686.4400,69,138,193.3800,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1032,1,3,87,12827.6400,3,458.1300,84,12827.6400,42,84,152.7100,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1033,1,1,101,1022.6700,2,20.6600,99,1022.6700,49,99,10.3300,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1033,1,2,130,16712.8000,0,0.0000,130,16712.8000,65,130,128.5600,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1033,1,3,85,16070.0400,1,191.3100,84,16070.0400,42,84,191.3100,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1034,1,1,92,15388.8400,0,0.0000,92,15388.8400,46,92,167.2700,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1034,1,2,35,674.2200,1,19.8300,34,674.2200,17,34,19.8300,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1034,1,3,99,7172.1800,2,147.8800,97,7172.1800,48,97,73.9400,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1035,1,1,22,4013.6800,0,0.0000,22,4013.6800,11,22,182.4400,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1035,1,2,206,30275.6400,2,296.8200,204,30275.6400,102,204,148.4100,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1035,1,3,178,22110.8800,2,251.2600,176,22110.8800,88,176,125.6300,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1036,1,1,200,36703.5600,1,184.4400,199,36703.5600,99,199,184.4400,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1036,1,2,44,4755.3700,1,110.5900,43,4755.3700,21,43,110.5900,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1036,1,3,173,21299.0700,4,504.1200,169,21299.0700,84,169,126.0300,1,173,0,"2026-09-04 12:34:54"
2026-07-03,1037,1,1,41,4028.4000,1,100.7100,40,4028.4000,20,40,100.7100,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1037,1,2,29,1670.2000,1,59.6500,28,1670.2000,14,28,59.6500,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1037,1,3,114,10809.7000,4,393.0800,110,10809.7000,55,110,98.2700,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1038,1,1,57,4579.1200,1,81.7700,56,4579.1200,28,56,81.7700,0,0,0,"2026-09-04 12:34:54"
2026-07-03,1038,1,2,24,2273.0400,0,0.0000,24,2273.0400,12,24,94.7100,0,0,0,"2026-09-04 12:34:54"
